Latitude,Longitude,DateTime,N_res,E_res,C_res,TotalPoints,Minimum_Distance,Average_Distance,N,E,C,H,D,F,I
38.1,23.9,2015-03-08 20:17:00,0.5118766853175896,3.1940862155169687,0.7503101950756652,19,101.02602406069735,751.5382065116067,26458.349896105916,1959.6103526049237,37551.83591124692,26530.81890855999,4.235818863966919,45978.524685596625,54.75833950762707
38.1,23.9,2015-03-08 20:18:00,0.5026633753007699,3.2197114981795125,0.7610756583274112,19,101.02602406069735,751.5382065116067,26458.340717927957,1959.6359778875863,37551.8467066779,26530.811648191164,4.235875517031729,45978.52931307864,54.75835465943922
38.1,23.9,2015-03-08 20:19:00,0.4940319324392264,3.243733463756635,0.7711827411922225,19,101.02602406069735,751.5382065116067,26458.33211946849,1959.6599998531633,37551.856841835746,26530.804847556406,4.235928624597124,45978.533666580195,54.75836886857759
38.1,23.9,2015-03-08 20:20:00,0.48603132364371726,3.266004276917941,0.7805610514970166,19,101.02602406069735,751.5382065116067,26458.324149464777,1959.6822706663247,37551.86624616912,26530.798544335503,4.2359778604908795,45978.537710221826,54.7583820459635
38.1,23.9,2015-03-08 20:21:00,0.4787064570884477,3.286386906973439,0.7891444758526827,19,101.02602406069735,751.5382065116067,26458.3168526093,1959.70265329638,37551.87485341861,26530.79277297243,4.236022922455728,45978.54140976222,54.758394108897704
38.1,23.9,2015-03-08 20:22:00,0.47209713416097615,3.304758256976719,0.7968726565337899,19,101.02602406069735,751.5382065116067,26458.31026850652,1959.7210246463835,37551.8826030971,26530.787563866223,4.236063539055077,45978.544733340415,54.758404982948335
38.1,23.9,2015-03-08 20:23:00,0.4662370719620404,3.321012116646431,0.8036924062424351,19,101.02602406069735,751.5382065116067,26458.304430700053,1959.7372785060531,37551.88944190772,26530.782942619095,4.236099476188068,45978.54765220003,54.758414603735716
38.1,23.9,2015-03-08 20:24:00,0.4611530410303928,3.3350618068522815,0.8095589989740913,19,101.02602406069735,751.5382065116067,26458.299365814517,1959.751328196259,37551.89532503745,26530.77892937612,4.236130542922065,45978.5501413648,54.75842291853453
38.1,23.9,2015-03-08 20:25:00,0.4568641601872711,3.346842389897832,0.8144372771560945,19,101.02602406069735,751.5382065116067,26458.295092854078,1959.7631087793045,37551.90021726659,26530.775538289083,4.236156596364975,45978.552180235354,54.75842988761726
38.1,23.9,2015-03-08 20:26:00,0.4533813844705348,3.356312335612162,0.8183025215162899,19,101.02602406069735,751.5382065116067,26458.29162269314,1959.7725787250188,37551.904093840305,26530.772777131777,4.236177545334898,45978.55375307902,54.758435485272365
38.1,23.9,2015-03-08 20:27:00,0.45070721333570485,3.363454557671261,0.821141040543656,19,101.02602406069735,751.5382065116067,26458.28895778654,1959.779720947078,37551.906941059,26530.770647087593,4.2361933526383675,45978.55484938951,54.758439700445
38.1,23.9,2015-03-08 20:28:00,0.4488356352415128,3.368276765976243,0.8229504502537003,19,101.02602406069735,751.5382065116067,26458.287092115,1959.7845431553828,37551.90875655832,26530.76914272125,4.236204035838042,45978.55546409925,54.7584425369671
38.1,23.9,2015-03-08 20:29:00,0.44775231228356804,3.3708111168620873,0.8237396311986808,19,101.02602406069735,751.5382065116067,26458.286011369622,1959.7870775062688,37551.90954926547,26530.76825213695,4.236209666469953,45978.555597635,54.75844401336497
38.1,23.9,2015-03-08 20:30:00,0.4474349957370685,3.371113180388709,0.8235283669134308,19,101.02602406069735,751.5382065116067,26458.285693366284,1959.7873795697953,37551.90933903639,26530.767957315373,4.2362103677532446,45978.555255815954,54.75844416225547
38.1,23.9,2015-03-08 20:31:00,0.4478541513098053,3.3692602797787456,0.8223466847896787,19,101.02602406069735,751.5382065116067,26458.28610866869,1959.7855266691854,37551.90815599458,26530.76823461229,4.236206310914385,45978.55444960145,54.758443029363086
38.1,23.9,2015-03-08 20:32:00,0.44897376259261795,3.365349289225538,0.820233935316307,19,101.02602406069735,751.5382065116067,26458.287221388877,1959.7816156786323,37551.90603960767,26530.76905539419,4.236197710316536,45978.553194703556,54.75844067220903
38.1,23.9,2015-03-08 20:33:00,0.4507522734189101,3.359494000380817,0.8172376575350633,19,101.02602406069735,751.5382065116067,26458.28899012581,1959.7757603897876,37551.903037549884,26530.770386779648,4.2361848176379295,45978.551511085825,54.75843715853883
38.1,23.9,2015-03-08 20:34:00,0.4531436251048975,3.3518221832602992,0.8134122866309155,19,101.02602406069735,751.5382065116067,26458.29136899845,1959.768088572667,37551.89920440621,26530.7721924524,4.2361679153770355,45978.54942237401,54.75843256456297
38.1,23.9,2015-03-08 20:35:00,0.4560983429997826,3.3424724734606643,0.8088177634309727,19,101.02602406069735,751.5382065116067,26458.294308727745,1959.7587388628674,37551.8946002784,26530.77443351031,4.236147309975838,45978.546955207516,54.75842697309055
38.1,23.9,2015-03-08 20:36:00,0.45956462826644956,3.331591214803315,0.8035181052959991,19,101.02602406069735,751.5382065116067,26458.29775772376,1959.74785760421,37551.889289352264,26530.777069316206,4.236123324846304,45978.54413856015,54.75842047163317
38.1,23.9,2015-03-08 20:37:00,0.46348941490274115,3.319329375966506,0.7975799939128276,19,101.02602406069735,751.5382065116067,26458.301663138085,1959.7355957653733,37551.88333848208,26530.78005831953,4.236096293561741,45978.54100305808,54.758413150550794
38.1,23.9,2015-03-08 20:38:00,0.46781935807541136,3.305839643080498,0.7910714285817779,19,101.02602406069735,751.5382065116067,26458.305971847767,1959.722106032487,37551.87681584063,26530.783358822777,4.236066553438064,45978.53758031954,54.75840510130102
38.1,23.9,2015-03-08 20:39:00,0.47250172715389216,3.2912737696948287,0.7840604846537834,19,101.02602406069735,751.5382065116067,26458.310631344295,1959.7075401591014,37551.869789674754,26530.78692967216,4.2360344396845315,45978.533902336974,54.75839641484137
38.1,23.9,2015-03-08 20:40:00,0.477485184677646,3.2757802430781946,0.77661420676185,19,101.02602406069735,751.5382065116067,26458.31559050898,1959.6920466324848,37551.86232719601,26530.79073085846,4.236000280253903,45978.53000091769,54.758387180220055
38.1,23.9,2015-03-08 20:41:00,0.4827204402219603,3.2595023033893042,0.7687976562992815,19,101.02602406069735,751.5382065116067,26458.320800263686,1959.675768692796,37551.85449362609,26530.794724019626,4.235964391472485,45978.52590719426,54.75837748337809
38.1,23.9,2015-03-08 20:42:00,0.4881607752221169,3.242576331424134,0.7606731229665656,19,101.02602406069735,751.5382065116067,26458.326214093082,1959.6588427208308,37551.84635140661,26530.798872842468,4.235927074484479,45978.52165121089,54.758367406172276
38.1,23.9,2015-03-08 20:43:00,0.49376244090774485,3.225130602530462,0.7522995016936059,19,101.02602406069735,751.5382065116067,26458.331788440562,1959.6413969919372,37551.83795957476,26530.80314336543,4.235888612505133,45978.51726158825,54.75835702561806
38.1,23.9,2015-03-08 20:44:00,0.49948493637692454,3.207284389562779,0.7437318291945106,19,101.02602406069735,751.5382065116067,26458.337482984804,1959.6235507789695,37551.82937329894,26530.80750418815,4.235849268844653,45978.51276526507,54.75834641334241
38.1,23.9,2015-03-08 20:45:00,0.5052911774334506,3.189147386694411,0.7350209689878439,19,101.02602406069735,751.5382065116067,26458.343260807556,1959.6054137761012,37551.820643563275,26530.811926596238,4.235809285640531,45978.50818731254,54.758335635229955
38.1,23.9,2015-03-08 20:46:00,0.5111475691650502,3.1708194184330507,0.7262134299151517,19,101.02602406069735,751.5382065116067,26458.349088465657,1959.5870858078397,37551.811816985806,26530.81638461162,4.235768883219375,45978.50355081482,54.75832475124098
38.1,23.9,2015-03-08 20:47:00,0.517023996482018,3.1523903939748292,0.7173513008925282,19,101.02602406069735,751.5382065116067,26458.354935981333,1959.5686567833816,37551.80293575338,26530.82085497951,4.235728260000187,45978.49887680841,54.758313815377896
38.1,23.9,2015-03-08 20:48:00,0.5228937471416818,3.1339404655962637,0.7084722836322374,19,101.02602406069735,751.5382065116067,26458.36077676535,1959.550206855003,37551.794037654574,26530.82531710351,4.235687592847776,45978.49418427152,54.75830287577495
38.1,23.9,2015-03-08 20:49:00,0.5287333813535269,3.115540350562981,0.699609805130491,19,101.02602406069735,751.5382065116067,26458.366587486977,1959.5318067399696,37551.78515619259,26530.829752939746,4.235647037786837,45978.489490155276,54.75829197488716
38.1,23.9,2015-03-08 20:50:00,0.5345225610916244,3.097251778459565,0.6907931925794573,19,101.02602406069735,751.5382065116067,26458.37234790387,1959.5135181678663,37551.776320760735,26530.834146860267,4.235606730992529,45978.48480944814,54.75828114975548
38.1,23.9,2015-03-08 20:51:00,0.5402438509182333,3.0791280293854784,0.682047894785099,19,101.02602406069735,751.5382065116067,26458.378040663618,1959.495394418792,37551.76755686449,26530.838485494936,4.23556678998128,45978.480155266116,54.75827043232743
38.1,23.9,2015-03-08 20:52:00,0.545882500602438,3.061214532655851,0.6733957359439965,19,101.02602406069735,751.5382065116067,26458.383651087188,1959.4774809220626,37551.75888637603,26530.84275755971,4.235527314934776,45978.47553896149,54.75825984981485
38.1,23.9,2015-03-08 20:53:00,0.551426218227701,3.0435495001143633,0.6648551895740356,19,101.02602406069735,751.5382065116067,26458.38916694293,1959.459815889521,37551.75032780881,26530.84695367807,4.2354883901000075,45978.47097024408,54.75824942507308
38.1,23.9,2015-03-08 20:54:00,0.5568649409190346,3.026164572617202,0.6564416623662694,19,101.02602406069735,751.5382065116067,26458.394578218238,1959.442430962024,37551.741896602245,26530.851066201074,4.235450085218045,45978.466457309936,54.75823917698883
38.1,23.9,2015-03-08 20:55:00,0.5621906088524539,3.0090854624719094,0.6481677796256162,19,101.02602406069735,751.5382065116067,26458.39987689447,1959.4253518518785,37551.73360540783,26530.855089030378,4.235412456943582,45978.46200697284,54.75822912086599
38.1,23.9,2015-03-08 20:56:00,0.5673969468803306,2.9923325784748176,0.6400436657264775,19,101.02602406069735,751.5382065116067,26458.4050567295,1959.4085989678815,37551.725464370356,26530.85901744756,4.235375550225782,45978.45762479554,54.758219268801575
38.1,23.9,2015-03-08 20:57:00,0.5724792569399948,2.975921623606506,0.6320772145834936,19,101.02602406069735,751.5382065116067,26458.410113051028,1959.3921880130133,37551.71748139898,26530.862847952143,4.235339399628516,45978.45331521769,54.75820963004548
38.1,23.9,2015-03-08 20:58:00,0.577434223417698,2.9598641583833163,0.6242743465070053,19,101.02602406069735,751.5382065116067,26458.41504256274,1959.3761305477901,37551.709662424786,26530.866578109933,4.2353040305745795,45978.449081678664,54.75820021134003
38.1,23.9,2015-03-08 20:59:00,0.5822597328129551,2.9441681253261756,0.6166392489734528,19,101.02602406069735,751.5382065116067,26458.4198431648,1959.3604345147328,37551.70201164214,26530.87020641273,4.235269460503887,45978.44492673373,54.75819101723633
38.1,23.9,2015-03-08 21:00:00,0.5869547083786797,2.9288383320200793,0.6091745998004826,19,101.02602406069735,751.5382065116067,26458.42451378919,1959.3451047214269,37551.69453173234,26530.873732149805,4.235235699940106,45978.44085216258,54.758182050385834
38.1,23.9,2015-03-08 21:01:00,0.5915189598852567,2.913876891838904,0.6018817719902647,19,101.02602406069735,751.5382065116067,26458.42905425016,1959.3301432812457,37551.687224069,26530.87715529133,4.235202753463702,45978.43685906978,54.758173311806736
38.1,23.9,2015-03-08 21:02:00,0.5959530482541499,2.8992836226479404,0.5947610201120632,19,101.02602406069735,751.5382065116067,26458.433465109447,1959.3155500120547,37551.68008890486,26530.880476383412,4.235170620592125,45978.43294797678,54.75816480112507
38.1,23.9,2015-03-08 21:03:00,0.6002581645106372,2.8850564047216394,0.5878116485580136,19,101.02602406069735,751.5382065116067,26458.437747555818,1959.3013227941283,37551.67312554044,26530.88369645439,4.235139296569875,45978.42911890559,54.75815651679135
38.1,23.9,2015-03-08 21:04:00,0.6044360222980987,2.871191499776073,0.5810321623461292,19,101.02602406069735,751.5382065116067,26458.441903298022,1959.2874578891829,37551.66633247517,26530.886816931667,4.235108773072674,45978.42537145425,54.758148456273965
38.1,23.9,2015-03-08 21:05:00,0.6084887630615532,2.8576838334617034,0.5744204013825479,19,101.02602406069735,751.5382065116067,26458.445934470463,1959.2739502228685,37551.65970754201,26530.88983956849,4.235079038830914,45978.42170486447,54.75814061623038
38.1,23.9,2015-03-08 21:06:00,0.6124188729311206,2.8445272439340887,0.5679736592499696,19,101.02602406069735,751.5382065116067,26458.449843550432,1959.2607936333409,37551.65324802643,26530.892766379773,4.235050080178208,45978.41811808184,54.75813299265807
38.1,23.9,2015-03-08 21:07:00,0.6162291103040076,2.8317146992559263,0.5616887876780814,19,101.02602406069735,751.5382065116067,26458.45363328606,1959.2479810886625,37551.646950771195,26530.895599586307,4.235021881531095,45978.41460980915,54.75812558102668
38.1,23.9,2015-03-08 21:08:00,0.6199224431255151,2.8192384864145605,0.555562287889134,19,101.02602406069735,751.5382065116067,26458.457306633867,1959.2355048758213,37551.64081226789,26530.898341566444,4.234994425806091,45978.41117855332,54.75811837639292
38.1,23.9,2015-03-08 21:09:00,0.6235019948964391,2.8070903746920965,0.5495903900101946,19,101.02602406069735,751.5382065116067,26458.460866705052,1959.2233567640988,37551.63482873647,26530.90099481457,4.234967694780094,45978.407822666355,54.75811137350012
38.1,23.9,2015-03-08 21:10:00,0.626970998478602,2.7952617560221737,0.5437691217132499,19,101.02602406069735,751.5382065116067,26458.464316719517,1959.211528145429,37551.628996194086,26530.90356190565,4.234941669400011,45978.404540381154,54.75810456686375
38.1,23.9,2015-03-08 21:11:00,0.6303327568262465,2.7837437648262013,0.5380943671936868,19,101.02602406069735,751.5382065116067,26458.467659966787,1959.2000101542328,37551.6233105142,26530.906045465104,4.234916330047073,45978.40132984237,54.758097950844615
38.1,23.9,2015-03-08 21:12:00,0.6335906098339221,2.7725273796564727,0.5325619175335174,19,101.02602406069735,751.5382065116067,26458.470899773016,1959.188793769063,37551.61776747703,26530.90844814338,4.234891656761012,45978.39818913293,54.75809151971098
38.1,23.9,2015-03-08 21:13:00,0.6367479065577882,2.7616035087949395,0.5271675134232874,19,101.02602406069735,751.5382065116067,26458.474039473367,1959.1778698982016,37551.612362812375,26530.910772594765,4.234867629428804,45978.39511629683,54.758085267690944
38.1,23.9,2015-03-08 21:14:00,0.6398079821341899,2.7509630617728664,0.5219068811400525,19,101.02602406069735,751.5382065116067,26458.477082389032,1959.1672294511795,37551.607092235674,26530.91302145972,4.234844227942378,45978.39210935834,54.758079189016364
38.1,23.9,2015-03-08 21:15:00,0.6427741387850364,2.7405970085942424,0.5167757626011752,19,101.02602406069735,751.5382065116067,26458.480031808336,1959.156863398001,37551.60195147809,26530.91519735043,4.234821432329169,45978.38916633828,54.75807327795918
38.1,23.9,2015-03-08 21:16:00,0.6456496303625309,2.7304964282690296,0.5117699402372488,19,101.02602406069735,751.5382065116067,26458.48289097137,1959.1467628176758,37551.59693631149,26530.917302839032,4.234799222859096,45978.38628526758,54.75806752886131
38.1,23.9,2015-03-08 21:17:00,0.6484376499452346,2.7206525480942223,0.5068852573538145,19,101.02602406069735,751.5382065116067,26458.48566305765,1959.136918937501,37551.59204256877,26530.919340448254,4.234777580131124,45978.38346419854,54.7580619361589
38.1,23.9,2015-03-08 21:18:00,0.6511413200527802,2.711056774962956,0.5021176345817435,19,101.02602406069735,751.5382065116067,26458.488351176387,1959.1273231643697,37551.58726616044,26530.921312643968,4.234756485142249,45978.380701214,54.75805649440172
38.1,23.9,2015-03-08 21:19:00,0.6537636850974767,2.70170071983603,0.4974630829509364,19,101.02602406069735,751.5382065116067,26458.490958358976,1959.1179671092427,37551.582603087605,26530.92322182954,4.234735919341397,45978.37799443479,54.75805119826834
38.1,23.9,2015-03-08 21:20:00,0.6563077057374646,2.692576216376191,0.4929177140616512,19,101.02602406069735,751.5382065116067,26458.493487553387,1959.108842605783,37551.57804945224,26530.925070341615,4.234715864670447,45978.37534202557,54.75804604257773
38.1,23.9,2015-03-08 21:21:00,0.6587762548381013,2.6836753346238233,0.4884777477725025,19,101.02602406069735,751.5382065116067,26458.495941620153,1959.0999417240305,37551.57360146487,26530.926860447096,4.234696303594325,45978.37274219942,54.758041022297895
38.1,23.9,2015-03-08 21:22:00,0.6611721147859971,2.6749903904827046,0.4841395177738932,19,101.02602406069735,751.5382065116067,26458.498323329695,1959.0912567798894,37551.569255450144,26530.928594341203,4.234677219121859,45978.37019322129,54.758036132551865
38.1,23.9,2015-03-08 21:23:00,0.663497975933835,2.666513951685777,0.4798994753702235,19,101.02602406069735,751.5382065116067,26458.500635360786,1959.0827803410925,37551.5650078506,26530.930274146365,4.234658594818871,45978.36769341041,54.75803136862152
38.1,23.9,2015-03-08 21:24:00,0.6657564359840712,2.658238840822815,0.47575419175341643,19,101.02602406069735,751.5382065116067,26458.502880299948,1959.0745052302295,37551.56085522899,26530.93190191185,4.2346404148147885,45978.365241141946,54.75802672594964
38.1,23.9,2015-03-08 21:25:00,0.6679500001461188,2.6501581359336037,0.47170035901383645,19,101.02602406069735,751.5382065116067,26458.50506064159,1959.0664245253404,37551.55679426926,26530.933479613926,4.234622663803907,45978.36283484797,54.75802220014043
38.1,23.9,2015-03-08 21:26:00,0.6700810819249376,2.6422651691009995,0.4677347901022056,19,101.02602406069735,751.5382065116067,26458.50717878882,1959.0585315585076,37551.5528217765,26530.935009156605,4.234605327042222,45978.36047301777,54.758017786958774
38.1,23.9,2015-03-08 21:27:00,0.6721520044194522,2.6345535234172686,0.463854417927363,19,101.02602406069735,751.5382065116067,26458.509237054728,1959.050819912824,37551.54893467609,26530.93649237266,4.234588390340694,45978.35815419776,54.758013482328515
38.1,23.9,2015-03-08 21:28:00,0.6741650020271057,2.627017028643533,0.46005629374929563,19,101.02602406069735,751.5382065116067,26458.51123766409,1959.0432834180501,37551.545130012004,26530.937931025022,4.234571840055626,45978.35587699098,54.75800928232989
38.1,23.9,2015-03-08 21:29:00,0.67612222246647,2.619649755835268,0.4563375850044937,19,101.02602406069735,751.5382065116067,26458.51318275539,1959.035916145242,37551.5414049447,26530.939326808384,4.234555663076765,45978.35364005614,54.75800518319631
38.1,23.9,2015-03-08 21:30:00,0.6780257290433779,2.6124460111659094,0.4526955726810487,19,101.02602406069735,751.5382065116067,26458.515074383053,1959.0287124005727,37551.53775674846,26530.940681350992,4.234539846813643,45978.35144210665,54.75800118131068
38.1,23.9,2015-03-08 21:31:00,0.6798775030977915,2.605400329145062,0.44912764834372476,19,101.02602406069735,751.5382065116067,26458.516914519907,1959.0216667185518,37551.53418280839,26530.94199621658,4.234524379180581,45978.34928190915,54.757997273201255
38.1,23.9,2015-03-08 21:32:00,0.6816794465787516,2.598507465396906,0.44563131089422325,19,101.02602406069735,751.5382065116067,26458.518705059745,1959.0147738548037,37551.53068061722,26530.943272906406,4.2345092485807205,45978.34715828217,54.75799345553723
38.1,23.9,2015-03-08 21:33:00,0.6834333847034962,2.591762389137732,0.4422041631388071,19,101.02602406069735,751.5382065116067,26458.520447819963,1959.0080287785445,37551.52724777183,26530.944512861315,4.234494443889408,45978.34507009442,54.75798972512421
38.1,23.9,2015-03-08 21:34:00,0.6851410686643277,2.5851602754684473,0.43884390822408986,19,101.02602406069735,751.5382065116067,26458.522144544255,1959.0014266648752,37551.52388196966,26530.94571746386,4.23447995443716,45978.34301626312,54.757986078899435
38.1,23.9,2015-03-08 21:35:00,0.6868041783532438,2.578696497578105,0.4355483459919749,19,101.02602406069735,751.5382065116067,26458.523796905338,1958.9949628869847,37551.52058100508,26530.94688804044,4.234465769992437,45978.34099575224,54.75798251392696
38.1,23.9,2015-03-08 21:36:00,0.6884243250798311,2.5723666189374645,0.43231536929622355,19,101.02602406069735,751.5382065116067,26458.525406507644,1958.988633008344,37551.51734276573,26530.948025863425,4.234451880744408,45978.33900757074,54.75797902739291
38.1,23.9,2015-03-08 21:37:00,0.6900030542625882,2.566166385547014,0.42914296031580734,19,101.02602406069735,751.5382065116067,26458.526974890006,1958.9824327749536,37551.514165228735,26530.949132153244,4.234438277285815,45978.337050770744,54.757975616600646
38.1,23.9,2015-03-08 21:38:00,0.6915418480778288,2.5600917182914826,0.4260291868938977,19,101.02602406069735,751.5382065116067,26458.5285035283,1958.9763581076982,37551.511046457126,26530.95020808046,4.234424950596093,45978.335124445686,54.75797227896601
38.1,23.9,2015-03-08 21:39:00,0.6930421280536556,2.554138705442261,0.42297219892593757,19,101.02602406069735,751.5382065116067,26458.529993838012,1958.970405094849,37551.50798459619,26530.951254767766,4.234411892024814,45978.33322772863,54.75796901201273
38.1,23.9,2015-03-08 21:40:00,0.6945052575993429,2.548303595340175,0.4199702248156203,19,101.02602406069735,751.5382065116067,26458.53144717678,1958.964569984747,37551.50497786989,26530.952273292005,4.234399093275514,45978.3313597904,54.75796581336778
38.1,23.9,2015-03-08 21:41:00,0.6959325444628325,2.542582789283508,0.41702156801365453,19,101.02602406069735,751.5382065116067,26458.532864846802,1958.9588491786901,37551.502024577414,26530.95326468602,4.234386546390001,45978.329519837884,54.75796268075699
38.1,23.9,2015-03-08 21:42:00,0.6973252431110474,2.536972834639739,0.41412460365084247,19,101.02602406069735,751.5382065116067,26458.534248097258,1958.9532392240465,37551.49912308983,26530.95422994058,4.234374243733127,45978.32770711238,54.757959612000704
38.1,23.9,2015-03-08 21:43:00,0.6986845570293763,2.5314704181941603,0.41127777527415854,19,101.02602406069735,751.5382065116067,26458.535598126542,1958.947736807601,37551.49627184676,26530.955170006095,4.23436217797811,45978.32592088792,54.757956605009625
38.1,23.9,2015-03-08 21:44:00,0.7000116409380578,2.5260723597440236,0.40847959169212467,19,101.02602406069735,751.5382065116067,26458.536916084515,1958.9423387491506,37551.49346935325,26530.9560857944,4.234350342092378,45978.32416046969,54.75795365778078
38.1,23.9,2015-03-08 21:45:00,0.7013076029243224,2.5207756059432307,0.4057286239337563,19,101.02602406069735,751.5382065116067,26458.538203074604,1958.93704199535,37551.49071417674,26530.95697818041,4.234338729323973,45978.32242519252,54.75795076839362
38.1,23.9,2015-03-08 21:46:00,0.7025735064900643,2.5155772243994656,0.4030235023236824,19,101.02602406069735,751.5382065116067,26458.539460155833,1958.9318436138062,37551.48800494409,26530.95784800367,4.234327333188522,45978.320714419395,54.75794793500632
38.1,23.9,2015-03-08 21:47:00,0.703810372515574,2.5104743980232382,0.40036291367463933,19,101.02602406069735,751.5382065116067,26458.54068834481,1958.92674078743,37551.4853403388,26530.958696069953,4.234316147456742,45978.31902754003,54.75794515585216
38.1,23.9,2015-03-08 21:48:00,0.7050191811404445,2.5054644196262426,0.397745598597388,19,101.02602406069735,751.5382065116067,26458.541888617547,1958.9217308090329,37551.48271909828,26530.959523152665,4.234305166142519,45978.31736396953,54.75794242923614
38.1,23.9,2015-03-08 21:49:00,0.706200873563251,2.5005446867648597,0.39517034892715885,19,101.02602406069735,751.5382065116067,26458.54306191132,1958.9168110761716,37551.48014001133,26530.960329994323,4.234294383491509,45978.31572314712,54.75793975353161
38.1,23.9,2015-03-08 21:50:00,0.7073563537619585,2.4957126968233294,0.3926360052649702,19,101.02602406069735,751.5382065116067,26458.544209126314,1958.91197908623,37551.47760191557,26530.961117307816,4.23428379397028,45978.31410453482,54.75793712717722
38.1,23.9,2015-03-08 21:51:00,0.7084864901372958,2.490966042330139,0.39014145463154626,19,101.02602406069735,751.5382065116067,26458.545331127294,1958.907232431737,37551.47510369523,26530.961885777746,4.234273392255963,45978.31250761639,54.7579345486739
38.1,23.9,2015-03-08 21:52:00,0.7095921170815386,2.486302406500466,0.3876856282310908,19,101.02602406069735,751.5382065116067,26458.546428745176,1958.9025687959072,37551.47264427878,26530.96263606165,4.234263173226398,45978.31093189611,54.757932016581954
38.1,23.9,2015-03-08 21:53:00,0.7106740364752839,2.481719558996916,0.3852674993217897,19,101.02602406069735,751.5382065116067,26458.547502778478,1958.8979859484036,37551.47022263689,26530.963368791152,4.2342531319507755,45978.30937689774,54.75792952951838
38.1,23.9,2015-03-08 21:54:00,0.7117330191148968,2.477215351900469,0.3828860811896476,19,101.02602406069735,751.5382065116067,26458.548553994788,1958.8934817413071,37551.46783778033,26530.96408457311,4.234243263680723,45978.30784216355,54.75792708615424
38.1,23.9,2015-03-08 21:55:00,0.7127698060733503,2.472787715883305,0.38054042522205933,19,101.02602406069735,751.5382065116067,26458.549583132077,1958.88905410529,37551.46548875807,26530.96478399065,4.234233563841853,45978.306327253296,54.75792468521221
38.1,23.9,2015-03-08 21:56:00,0.7137851099972109,2.4684346565750714,0.37822961907738545,19,101.02602406069735,751.5382065116067,26458.550590900017,1958.8847010459817,37551.46317465546,26530.96546760422,4.234224028025728,45978.304831743335,54.75792232546418
38.1,23.9,2015-03-08 21:57:00,0.7147796163424954,2.464154251114115,0.3759527849467189,19,101.02602406069735,751.5382065116067,26458.551577981198,1958.880420640521,37551.46089459247,26530.966135952534,4.234214651982237,45978.30335522579,54.757920005729105
38.1,23.9,2015-03-08 21:58:00,0.7157539845521058,2.4599446448752844,0.37370907790400154,19,101.02602406069735,751.5382065116067,26458.55254503231,1958.876211034282,37551.45864772201,26530.96678955352,4.234205431612359,45978.30189730769,54.75791772487073
38.1,23.9,2015-03-08 21:59:00,0.716708849177488,2.45580404836603,0.371497684340649,19,101.02602406069735,751.5382065116067,26458.55349268524,1958.8720704377727,37551.45643322841,26530.96742890518,4.23419636296131,45978.30045761021,54.75791548179572
38.1,23.9,2015-03-08 22:00:00,0.7176448209471081,2.4517307342826657,0.3693178204808791,19,101.02602406069735,751.5382065116067,26458.55442154817,1958.8679971236893,37551.45425032593,26530.96805448647,4.234187442212018,45978.29903576798,54.75791327545159
38.1,23.9,2015-03-08 22:01:00,0.7185624877842487,2.447723034718898,0.36716873097399344,19,101.02602406069735,751.5382065116067,26458.555332206553,1958.8639894241255,37551.452098257294,26530.968666758068,4.23417866567896,45978.29763142836,54.757911104824984
38.1,23.9,2015-03-08 22:02:00,0.7194624157765687,2.4437793385189597,0.3650496875599515,19,101.02602406069735,751.5382065116067,26458.556225224103,1958.8600457279256,37551.449976292395,26530.969266163163,4.234170029802306,45978.29624425077,54.75790896893983
38.1,23.9,2015-03-08 22:03:00,0.7203451500997654,2.4398980887679222,0.3629599878046545,19,101.02602406069735,751.5382065116067,26458.5571011437,1958.8561644781746,37551.44788372702,26530.969853128172,4.234161531142365,45978.294873906125,54.757906866855784
38.1,23.9,2015-03-08 22:04:00,0.7212112158975923,2.4360777804120493,0.3608989539014765,19,101.02602406069735,751.5382065116067,26458.557960488273,1958.8523441698187,37551.44581988167,26530.970428063443,4.234153166374323,45978.29352007625,54.7579047976666
38.1,23.9,2015-03-08 22:05:00,0.7220611191204005,2.432316958002351,0.3588659315356887,19,101.02602406069735,751.5382065116067,26458.558803761647,1958.848583347409,37551.44378410039,26530.970991363945,4.234144932283244,45978.29218245331,54.75790276049863
38.1,23.9,2015-03-08 22:06:00,0.722895347324272,2.4286142135547593,0.35686028880854004,19,101.02602406069735,751.5382065116067,26458.559631449316,1958.8448806029614,37551.441775749685,26530.97154340986,4.234136825759342,45978.2908607393,54.757900754509414
38.1,23.9,2015-03-08 22:07:00,0.7237143704327181,2.4249681845206417,0.3548814152178909,19,101.02602406069735,751.5382065116067,26458.560444019204,1958.8412345739273,37551.43979421751,26530.972084567216,4.2341288437934885,45978.28955464555,54.75789877888635
38.1,23.9,2015-03-08 22:08:00,0.724518641462837,2.4213775518616902,0.35292872069241715,19,101.02602406069735,751.5382065116067,26458.561241922405,1958.8376439412684,37551.43783891235,26530.972615188457,4.234120983472943,45978.28826389232,54.75789683284537
38.1,23.9,2015-03-08 22:09:00,0.7253085972177199,2.417841038223454,0.3510016346765298,19,101.02602406069735,751.5382065116067,26458.562025593863,1958.8341074276302,37551.43590926222,26530.973135613014,4.234113241977319,45978.28698820833,54.75789491562974
38.1,23.9,2015-03-08 22:10:00,0.7260846589468192,2.414357406202121,0.34909960526328987,19,101.02602406069735,751.5382065116067,26458.562795453025,1958.8306237956087,37551.43400471383,26530.9736461678,4.234105616574741,45978.28572733034,54.75789302650889
